SKU,Product Title,Order ID,Shipping Province,Date,Product Price,Compare At price,Net Sales,Discount,Net Quantity,Status,Color,Brand,Group,Department,Class,Sub-Class,Collection,Customer Type
32836,Nike Air Max 90 Black / Buff Gold - Anthracite,6.13E+12,Ontario,10-18-2025 13:42,170,0,170,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,$JD Nike Air Max 90 Black / Buff Gold - Anthracite,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:42,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:42,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
31475,Nike Dunk Low Retro White / Light Smoke,6.13E+12,British Columbia,10-18-2025 13:43,150,0,150,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Basketball,Lifestyle,Nike Dunk Low Retro White / Light Smoke,First Time Customer
34483,adidas Samba OG White / Blue - Gum,6.13E+12,Ontario,10-18-2025 13:43,90,130,90,0,1,Markdown,WHT,adidas,Footwear,Mens Footwear,Athletic Casual,Court Inspired,adidas Samba OG White / Blue - Gum,First Time Customer
34780,New Balance Juniors' 1000 Castlerock / Team Red,6.13E+12,Ontario,10-18-2025 13:43,65,140,65,0,1,Markdown,GRY,New Balance,Footwear,Junior Footwear,Running,Lifestyle,$JD New Balance Juniors' 1000 Castlerock / Team Red,Returning Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:43,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:43,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.13E+12,British Columbia,10-18-2025 13:43,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34742,adidas Women's Adicolor Classic Firebird Loose Trackpants Aurora Ivy / White,6.13E+12,Quebec,10-18-2025 13:44,60,90,-60,0,-1,Return,GRN,adidas,Apparel,Womens Apparel,Bottoms,Track Pants,adidas Women's Adicolor Classic Firebird Loose Trackpants Au,First Time Customer
[Refund ,[Refund Adjustment],6.13E+12,Quebec,10-18-2025 13:44,0,0,-80.49,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.13E+12,Quebec,10-18-2025 13:44,0,0,80.49,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 13:44,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34517,Nike Air Max 95 OG Obsidian / Celestine Blue - Diffused Blue,6.13E+12,Quebec,10-18-2025 13:45,180,245,180,0,1,Markdown,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,Nike Air Max 95 OG Obsidian / Celestine Blue - Diffused Blue,Returning Customer
34917,Jordan 3 Retro TD White / Pink Glow - Cobalt Bliss,6.13E+12,Newfoundland and Labrador,10-18-2025 13:45,85,0,85,0,1,Full Price,WHT,Jordan,Footwear,Infants Footwear,Basketball,Retro,Jordan 3 Retro TD White / Pink Glow - Cobalt Bliss,Returning Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 13:45,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.13E+12,Newfoundland and Labrador,10-18-2025 13:45,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
28877,Nike Zoom Vomero 5 GS Pure Platinum / Metallic Silver,6.13E+12,British Columbia,10-18-2025 13:46,100,130,100,0,1,Markdown,SLV,Nike,Footwear,Junior Footwear,Running,Lifestyle,Nike Zoom Vomero 5 Pure Platinum / Metallic Silver,Returning Customer
32710,Nike Air Force 1 LV8 GS Black / Hydrangeas,6.13E+12,Quebec,10-18-2025 13:46,75,120,75,0,1,Markdown,BLK,Nike,Footwear,Junior Footwear,Running,Lifestyle,Nike Air Force 1 LV8 GS Black / Hydrangeas,Returning Customer
33848,Supply & Demand Junior Boys' Brooker Tee Washed Black,6.13E+12,Saskatchewan,10-18-2025 13:46,20,35,19.65,-0.35,1,Markdown,BLK,Supply and Demand,Apparel,Junior Apparel,Top,Graphic T-shirt,$JD Supply & Demand Junior Boys' Brooker Tee Washed Black,Returning Customer
34665,adidas Originals Women's Handball Spezial Semi Pink Glow / Better Scarlet - Gum,6.13E+12,British Columbia,10-18-2025 13:46,100,140,100,0,1,Markdown,PNK,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,$JD adidas Originals Women's Handball Spezial Semi Pink Glow,Returning Customer
34678,Mayfair Women's It Costs Zero Dollars Hoodie / Seafoam,6.13E+12,Saskatchewan,10-18-2025 13:46,100,145,98.24,-1.76,1,Markdown,GRN,The Mayfair Group,Apparel,Womens Apparel,Mid Layer,Sweatshirt,Mayfair Women's It Costs Zero Dollars Hoodie / Seafoam,Returning Customer
34681,Mayfair Women's It Costs $0 Sweatpants / Seafoam,6.13E+12,Saskatchewan,10-18-2025 13:46,75,132,73.68,-1.32,1,Markdown,GRN,The Mayfair Group,Apparel,Womens Apparel,Bottoms,Joggers,Mayfair Women's It Costs $0 Sweatpants / Seafoam,Returning Customer
34732,New Balance Juniors' 327 Black / White,6.13E+12,Nova Scotia,10-18-2025 13:46,50,90,50,0,1,Markdown,BLK,New Balance,Footwear,Junior Footwear,Athletic Casual,Running Inspired,New Balance Juniors' 327 Black / White,First Time Customer
42022,UGG Truckee Black / Black,6.13E+12,Saskatchewan,10-18-2025 13:46,190,190,186.66,-3.34,1,Full Price,BLK,UGG,Footwear,Mens Footwear,Outdoor/Boots,Fashion,UGG Truckee Black / Black,Returning Customer
42316,The North Face Juniors' Mittelllegi Fleece Joggers / Heather Grey,6.13E+12,Saskatchewan,10-18-2025 13:46,90,90,88.43,-1.57,1,Full Price,GRY,The North Face,Apparel,Junior Apparel,Bottoms,Joggers,The North Face Juniors' Mittelllegi Fle Joggers / Heather,Returning Customer
43155,Sonneti Juniors' London Joggers / Stormy Weather,6.13E+12,Saskatchewan,10-18-2025 13:46,40,40,39.3,-0.7,1,Full Price,GRY,Sonneti,Apparel,Junior Apparel,Bottoms,Joggers,$JD Sonneti Juniors' London Joggers / Stormy Weather,Returning Customer
43928,Supply & Demand Juniors' Vito Pants / Ancient Scroll,6.13E+12,Saskatchewan,10-18-2025 13:46,55,55,54.04,-0.96,1,Full Price,BRN,Supply and Demand,Apparel,Junior Apparel,Bottoms,Joggers,Supply & Demand Juniors' Vito Pants / Ancient Scroll,Returning Customer
[Shippin,[Shipping],6.13E+12,Saskatchewan,10-18-2025 13:46,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 13:46,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.13E+12,Nova Scotia,10-18-2025 13:46,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,British Columbia,10-18-2025 13:46,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
31958,PUMA Speedcat OG Black / White,6.13E+12,Ontario,10-18-2025 13:47,130,0,-130,0,-1,Return,BLK,Puma,Footwear,Mens Footwear,Athletic Casual,Running Inspired,PUMA Speedcat OG Black / White,First Time Customer
32764,Jordan 1 Low White / Black - Varsity Red,6.13E+12,Ontario,10-18-2025 13:47,165,0,-165,0,-1,Return,WHT,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,Jordan 1 Low White / Black - Varsity Red,First Time Customer
22734,adidas Originals Juniors' Samba OG Core White / Core Black - Gum,6.13E+12,British Columbia,10-18-2025 13:48,100,0,100,0,1,Full Price,WHT,adidas,Footwear,Junior Footwear,Athletic Casual,Court Inspired,adidas Originals Juniors' Samba White / Black,Returning Customer
25797,Nike Junior Girls' Club Fleece Oversized Crewneck Black / White,6.13E+12,Ontario,10-18-2025 13:48,45,0,45,0,1,Full Price,BLK,Nike,Apparel,Junior Apparel,Mid Layer,Sweatshirt,Nike Junior Girls' Club Fleece Oversized Crewneck / Black,First Time Customer
25810,Nike Junior Girls' Club Fleece Loose Pants / Black,6.13E+12,Ontario,10-18-2025 13:48,40,60,40,0,1,Markdown,BLK,Nike,Apparel,Junior Apparel,Bottoms,Joggers,Nike Junior Girls' Club Fleece Loose Pants / Black,First Time Customer
33417,Nike Sportswear Essential Junior Girls' T-Shirt White,6.13E+12,Ontario,10-18-2025 13:48,24,0,24,0,1,Full Price,WHT,Nike,Apparel,Junior Apparel,Top,Basic T-shirt,Nike Sportswear Essential Junior Girls' T-Shirt White,First Time Customer
34362,adidas Originals Women's Handball Spezial Orbit Grey / Wonder Quartz - Gum,6.13E+12,Quebec,10-18-2025 13:48,140,0,130,-10,1,Full Price,GRY,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,adidas Originals Women's Handball Spezial Orbit Grey / Wonde,First Time Customer
34536,Nike Ja 3 Hyper Pink / Mint Foam - Black,6.13E+12,British Columbia,10-18-2025 13:48,160,0,150,-10,1,Full Price,MUL,Nike,Footwear,Mens Footwear,Basketball,Signature,Nike Ja 3 Hyper Pink / Mint Foam - Black,Returning Customer
41927,Jordan 4 Retro Cave Stone / Black - Moon Particle,6.13E+12,Alberta,10-18-2025 13:48,280,0,-280,0,-1,Return,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,Jordan 4 Retro Cave Stone / Black - Moon Particle,Returning Customer
43002,Supply & Demand Debut Jacket / Black,6.13E+12,Quebec,10-18-2025 13:48,150,0,140,-10,1,Full Price,BLK,Supply and Demand,Apparel,Mens Apparel,Jacket,Other,Supply & Demand Debut Jacket / Black,First Time Customer
[Shippin,[Shipping],6.13E+12,British Columbia,10-18-2025 13:48,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:48,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 13:48,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 13:48,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34694,The North Face Women's Puffy Gilet / Black,6.13E+12,Ontario,10-18-2025 13:49,240,0,-234.84,0,-1,Return,BLK,The North Face,Apparel,Womens Apparel,Jacket,Gilet,$JD The North Face Women's Puffy Gilet / Black,First Time Customer
43093,Hoodrich Women's Baby Tee Baby Pink / Camo,6.13E+12,Ontario,10-18-2025 13:49,45,60,-44.03,0,-1,Return,PNK,HOODRICH,Apparel,Womens Apparel,Top,Crop,$JD Hoodrich Women's Baby Tee Baby Pink / Camo,First Time Customer
43094,Hoodrich Women's Mid Length Hoodie Baby Pink / Camo,6.13E+12,Ontario,10-18-2025 13:49,100,130,-97.85,0,-1,Return,PNK,HOODRICH,Apparel,Womens Apparel,Mid Layer,Sweatshirt,$JD Hoodrich Women's Mid Length Hoodie Baby Pink / Camo,First Time Customer
43095,Hoodrich Women's Standard joggers Baby Pink / Camo,6.13E+12,Ontario,10-18-2025 13:49,80,110,-78.28,0,-1,Return,PNK,HOODRICH,Apparel,Womens Apparel,Bottoms,Joggers,$JD Hoodrich Women's Standard joggers Baby Pink / Camo,First Time Customer
31290,Supply & Demand Women's Doberman Tee / Dove,6.13E+12,Manitoba,10-18-2025 13:50,22,40,-22,0,-1,Return,BRN,Supply and Demand,Apparel,Womens Apparel,Top,Graphic T-shirt,Supply & Demand Women's Doberman Tee / Dove,First Time Customer
31581,Nike Women's Dunk Low Soft Pearl / Apricot Agate - White,6.13E+12,Manitoba,10-18-2025 13:50,85,150,-85,0,-1,Return,WHT,Nike,Footwear,Womens Footwear,Basketball,Lifestyle,Nike Women's Dunk Low Soft Pearl / Apricot Agate - White,First Time Customer
33752,Nike Club Fleece Pullover Hoodie Black / Black - White,6.13E+12,Quebec,10-18-2025 13:50,80,0,80,0,1,Full Price,BLK,Nike,Apparel,Mens Apparel,Mid Layer,Sweatshirt,Nike Club Fleece Pullover Hoodie Black / Black - White,First Time Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 13:50,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34513,Nike Air Force 1 '07 Lx Black / Black,6.13E+12,Saskatchewan,10-18-2025 13:51,170,0,-160,0,-1,Return,BLK,Nike,Footwear,Mens Footwear,Basketball,Lifestyle,Nike Air Force 1 '07 Lx Black / Black,Returning Customer
32710,Nike Air Force 1 LV8 GS Black / Hydrangeas,6.13E+12,Ontario,10-18-2025 13:52,75,120,75,0,1,Markdown,BLK,Nike,Footwear,Junior Footwear,Running,Lifestyle,Nike Air Force 1 LV8 GS Black / Hydrangeas,First Time Customer
32825,Nike KD18 Clear Jade / Black - Liquid Lime,6.13E+12,Ontario,10-18-2025 13:52,100,210,100,0,1,Markdown,GRN,Nike,Footwear,Mens Footwear,Basketball,Signature,Nike KD18 Clear Jade / Black - Liquid Lime,First Time Customer
34541,Nike Nocta Glide Black / Black - Iron Grey,6.13E+12,Quebec,10-18-2025 13:52,210,0,-210,0,-1,Return,BLK,Nike,Footwear,Mens Footwear,Basketball,Lifestyle,Nike Nocta Glide Black / Black - Iron Grey,First Time Customer
43022,New Balance Juniors' 530 Sea Salt / New Spruce,6.13E+12,Ontario,10-18-2025 13:52,100,0,100,0,1,Full Price,WHT,New Balance,Footwear,Junior Footwear,Running,Lifestyle,New Balance Juniors' 530 Sea Salt / New Spruce,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:52,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:52,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:52,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
29005,Salomon XT-6 Black / Ponderosa Green - Green Gecko,6.13E+12,Ontario,10-18-2025 13:53,160,240,160,0,1,Markdown,BLK,Salomon,Footwear,Mens Footwear,Athletic Casual,Running Inspired,Salomon XT-6 Black / Ponderosa Green - Green Gecko,First Time Customer
33964,Jordan Juniors' MJ Brooklyn Fleece Pant / Hemp,6.13E+12,British Columbia,10-18-2025 13:53,30,50,30,0,1,Markdown,BRN,Jordan,Apparel,Junior Apparel,Bottoms,Pants,Jordan Juniors' MJ Brooklyn Fleece Pant / Hemp,Returning Customer
34943,Salomon XT-Pathway Black / Iridescent,6.13E+12,Ontario,10-18-2025 13:53,170,0,170,0,1,Full Price,BLK,Salomon,Footwear,Mens Footwear,Outdoor/Boots,Hiking,Salomon XT-Pathway Black / Iridescent,First Time Customer
34943,Salomon XT-Pathway Black / Iridescent,6.13E+12,Ontario,10-18-2025 13:53,170,0,170,0,1,Full Price,BLK,Salomon,Footwear,Mens Footwear,Outdoor/Boots,Hiking,Salomon XT-Pathway Black / Iridescent,First Time Customer
42304,Jordan Juniors' Essential Joggers / Off Noir,6.13E+12,British Columbia,10-18-2025 13:53,50,0,50,0,1,Full Price,BLK,Jordan,Apparel,Junior Apparel,Bottoms,Joggers,$JD Jordan Juniors' Essential Joggers / Off Noir,Returning Customer
43155,Sonneti Juniors' London Joggers / Stormy Weather,6.13E+12,British Columbia,10-18-2025 13:53,40,0,40,0,1,Full Price,GRY,Sonneti,Apparel,Junior Apparel,Bottoms,Joggers,$JD Sonneti Juniors' London Joggers / Stormy Weather,Returning Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:53,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,British Columbia,10-18-2025 13:53,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
31905,adidas Women's Campus 00s Clay / Off White - Gum,6.13E+12,British Columbia,10-18-2025 13:54,85,140,85,0,1,Markdown,BRN,adidas,Footwear,Womens Footwear,Athletic Casual,Skate Inspired,adidas JD$ Women's Campus 00s Clay / Off White - Gum,First Time Customer
34540,Nike Kd 18 Black / University Gold - Anthracite,6.13E+12,Ontario,10-18-2025 13:54,140,190,-140,0,-1,Return,BLK,Nike,Footwear,Mens Footwear,Basketball,Signature,Nike KD 18 Black / University Gold - Anthracite,Returning Customer
34940,Salomon XT-6 White / Grey - Red,6.13E+12,Ontario,10-18-2025 13:54,170,230,170,0,1,Markdown,WHT,Salomon,Footwear,Mens Footwear,Outdoor/Boots,Hiking,Salomon XT-6 White / Grey - Red,Returning Customer
36567,Nike Children's Brasilia JDI Mini Backpack Black / Black - White,6.13E+12,British Columbia,10-18-2025 13:54,35,0,35,0,1,Full Price,BLK,Nike,Accessories,Other Accessories,Bags,Backpack,Nike Children's Brasilia JDI Mini Backpack Black/Black-White,First Time Customer
[Shippin,[Shipping],6.13E+12,British Columbia,10-18-2025 13:54,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:54,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
32155,Hoodrich Women's Cherish Cropped Sweatshirt Festival Bloom /,6.13E+12,Ontario,10-18-2025 13:55,30,130,27.14,-2.86,1,Markdown,PNK,HOODRICH,Apparel,Womens Apparel,Mid Layer,Sweatshirt,Hoodrich Women's Cherish Cropped Sweatshirt Festival Bloom /,First Time Customer
33989,Nike Sportswear Children's Tech Fleece Full Zip Set Playful Pink / Black,6.13E+12,Saskatchewan,10-18-2025 13:55,125,0,125,0,1,Full Price,PNK,Nike,Apparel,Childrens Apparel,Sets,Other,Nike Sportswear Children's Tech Fleece Full Zip Set Playful,First Time Customer
34187,Hoodrich Women's Flex Oversized Hoddie Pastel Lilac / Persimmon Orange,6.13E+12,Ontario,10-18-2025 13:55,50,130,45.24,-4.76,1,Markdown,PUR,HOODRICH,Apparel,Womens Apparel,Mid Layer,Sweatshirt,$JD Hoodrich Women's Flex Oversized Hoodie Pastel,First Time Customer
34189,Hoodrich Women's Flex Sweatshorts Pastel Lilac / Persimmon Orange,6.13E+12,Ontario,10-18-2025 13:55,25,70,22.62,-2.38,1,Markdown,PUR,HOODRICH,Apparel,Womens Apparel,Bottoms,Short,$JD Hoodrich Women's Flex Sweatshorts Pastel Lilac / Persim,First Time Customer
34341,Jordan Junior Boys' Jumpman Stamp Fleece Set / Cobalt Bliss,6.13E+12,Saskatchewan,10-18-2025 13:55,65,0,65,0,1,Full Price,BLU,Jordan,Apparel,Childrens Apparel,Sets,Other,$JD Jordan Juniors' Jumpman Stamp Fleece Set / Cobalt Bliss,First Time Customer
34537,Nike Ja 3 Soft Yellow / Purple Dynasty - Volt Tint,6.13E+12,Quebec,10-18-2025 13:55,160,0,160,0,1,Full Price,MUL,Nike,Footwear,Mens Footwear,Basketball,Signature,Nike Ja 3 Soft Yellow / Purple Dynasty - Volt Tint,First Time Customer
[Shippin,[Shipping],6.13E+12,Saskatchewan,10-18-2025 13:55,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 13:55,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:55,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
30498,Supply & Demand Women's Cargo Jeans / Black,6.13E+12,Ontario,10-18-2025 13:56,50,75,47.6,-2.4,1,Markdown,BLK,Supply and Demand,Apparel,Womens Apparel,Bottoms,Jeans,Supply & Demand Women's Cargo Jeans / Black,First Time Customer
32613,Playboy Chastity Samone Diamonte Tee / Black,6.13E+12,Ontario,10-18-2025 13:56,18,70,17.14,-0.86,1,Markdown,BLK,Playboy,Apparel,Womens Apparel,Top,Graphic T-shirt,Playboy Chastity Samone Diamonte T-Shirt / Black,First Time Customer
32735,Nike Vomero 5 GS / Pale Ivory,6.13E+12,Manitoba,10-18-2025 13:56,110,130,110,0,1,Markdown,WHT,Nike,Footwear,Junior Footwear,Running,Lifestyle,Nike Vomero 5 GS / Pale Ivory,First Time Customer
32735,Nike Vomero 5 GS / Pale Ivory,6.13E+12,Manitoba,10-18-2025 13:56,110,130,110,0,1,Markdown,WHT,Nike,Footwear,Junior Footwear,Running,Lifestyle,Nike Vomero 5 GS / Pale Ivory,First Time Customer
32811,Nike Sportswear Women's Boxy T-Shirt / Lilac Ice,6.13E+12,Ontario,10-18-2025 13:56,35,0,33.32,-1.68,1,Full Price,PUR,Nike,Apparel,Womens Apparel,Top,Basic T-shirt,Nike Sportswear Women's Boxy T-Shirt / Lilac Ice,First Time Customer
33930,Ed Hardy Crawling Tiger Graphic T-Shirt / Ivory,6.13E+12,Ontario,10-18-2025 13:56,20,75,19.03,-0.97,1,Markdown,WHT,Ed Hardy,Apparel,Mens Apparel,Top,Graphic T-shirt,Ed Hardy Crawling Tiger Graphic T-Shirt / Ivory,First Time Customer
34133,Supply & Demand Finley Graphic T-Shirt / Washed Taupe,6.13E+12,Ontario,10-18-2025 13:56,25,55,23.79,-1.21,1,Markdown,BRN,Supply and Demand,Apparel,Mens Apparel,Top,Graphic T-shirt,Supply & Demand Finley Graphic T-Shirt / Washed Taupe,First Time Customer
34231,Hoodrich Peak Crossbody Bag Black / White - Reflective,6.13E+12,Ontario,10-18-2025 13:56,35,55,33.32,-1.68,1,Markdown,BLK,HOODRICH,Accessories,Other Accessories,Bags,Crossbody,$JD Hoodrich Peak Crossbody Bag Black / White - Reflective,First Time Customer
34411,Unlike Humans Cocktail Graphic T-Shirt / Cream,6.13E+12,Ontario,10-18-2025 13:56,25,50,23.8,-1.2,1,Markdown,WHT,Unlike Humans,Apparel,Mens Apparel,Top,Graphic T-shirt,Unlike Humans $jd Cocktail Tee / Cream,First Time Customer
[Shippin,[Shipping],6.13E+12,Manitoba,10-18-2025 13:56,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:56,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
32641,Nike Women's Air Force 1 '07 Next Nature White / Elemental Pink,6.13E+12,Ontario,10-18-2025 13:57,150,0,150,0,1,Full Price,WHT,Nike,Footwear,Womens Footwear,Basketball,Lifestyle,Nike Women's Air Force 1 '07 Next Nature White / Pink,Returning Customer
34362,adidas Originals Women's Handball Spezial Orbit Grey / Wonder Quartz - Gum,6.13E+12,Ontario,10-18-2025 13:57,140,0,136.58,-3.42,1,Full Price,GRY,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,adidas Originals Women's Handball Spezial Orbit Grey / Wonde,First Time Customer
34634,adidas Women's Samba OG Off White / Copper Metallic - Putty Beige,6.13E+12,Ontario,10-18-2025 13:57,130,0,126.83,-3.17,1,Full Price,WHT,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,$JD adidas Women's Samba OG Off White / Copper Metallic,First Time Customer
42738,adidas Women's Gazelle Light Brown / Off White - Gum,6.13E+12,Ontario,10-18-2025 13:57,140,0,136.59,-3.41,1,Full Price,BRN,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,$JD adidas Women's Gazelle Light Brown / Off White - Gum,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:57,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:57,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34913,Jordan 1 Mid PS White / Deep Royal Blue - University Red,6.11E+12,Ontario,10-18-2025 13:58,85,85,-85,0,-1,Return,WHT,Jordan,Footwear,Childrens Footwear,Basketball,Lifestyle,Jordan 1 Mid PS White / Deep Royal Blue - University Red,First Time Customer
[Refund ,[Refund Adjustment],6.11E+12,Ontario,10-18-2025 13:58,0,0,-89.25,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.11E+12,Ontario,10-18-2025 13:58,0,0,89.25,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
31237,New Balance 740 Timberwolf / Dockside,6.13E+12,Ontario,10-18-2025 13:59,100,140,100,0,1,Markdown,BRN,New Balance,Footwear,Womens Footwear,Running,Lifestyle,New Balance JD$ 740 Timberwolf / Dockside,First Time Customer
34597,New Balance M1000 Black / Black,6.13E+12,Ontario,10-18-2025 13:59,195,0,195,0,1,Full Price,BLK,New Balance,Footwear,Mens Footwear,Running,Lifestyle,New Balance M1000 Black / Black,First Time Customer
34597,New Balance M1000 Black / Black,6.13E+12,Ontario,10-18-2025 13:59,195,0,195,0,1,Full Price,BLK,New Balance,Footwear,Mens Footwear,Running,Lifestyle,New Balance M1000 Black / Black,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 13:59,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34511,Nike Air Force 1 '07 LV8 Ivory / Saddle Brown,6.13E+12,Quebec,10-18-2025 14:00,165,0,165,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Basketball,Lifestyle,Nike Air Force 1 '07 LV8 Ivory / Saddle Brown,First Time Customer
42113,UGG Women's Goldenstar Clog / Dusted Cocoa,6.13E+12,Ontario,10-18-2025 14:00,165,0,155,-10,1,Full Price,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,UGG Women's Goldenstar Clog / Dusted Cocoa,Returning Customer
[Shippin,[Shipping],6.13E+12,Quebec,10-18-2025 14:00,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.13E+12,Ontario,10-18-2025 14:00,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
